isil,contact_index,contact_type,contact_value,source
IT-SO0078,3,pec,protocollo.morbegno@cert.provincia.so.it,contatti.xml
IT-SO0078,4,telefono,+39 0342612451,contatti.xml
IT-SO0078,5,url,https://biblioteche.provinciasondrio.gov.it/library/museo-morbegno/,contatti.xml
IT-SO0080,1,e-mail,museo@comune.sondrio.it,contatti.xml
IT-SO0080,2,fax,+39 0342526270,contatti.xml
IT-SO0080,3,pec,protocollo@cert.comune.sondrio.it,contatti.xml
IT-SO0080,4,telefono,+39 0342526269,contatti.xml
IT-SO0080,5,url,www.comune.sondrio.it,contatti.xml
IT-SO0081,1,e-mail,issaec@provincia.so.it,contatti.xml
IT-SO0081,2,telefono,+39 0342515307,contatti.xml
IT-SO0082,1,e-mail,info@caivaltellinese.it,contatti.xml
IT-SO0082,2,pec,Sondrio@pec.cai.it,contatti.xml
IT-SO0082,3,telefono,+390342214300,contatti.xml
IT-SO0082,4,url,www.caivaltellinese.it,contatti.xml
IT-SO0086,1,e-mail,protocollo@comune.bianzone.so.it,contatti.xml
IT-SO0086,2,e-mail,tizi.zubi@tiscali.it,contatti.xml
IT-SO0086,3,fax,+39 0342721563,contatti.xml
IT-SO0086,4,pec,protocollo.bianzone@cert.provincia.so.it,contatti.xml
IT-SO0086,5,telefono,+39 0342721017,contatti.xml
IT-SO0087,1,e-mail,biblioteca@comune.fusine.so.it,contatti.xml
IT-SO0087,2,fax,+39 0342590370,contatti.xml
IT-SO0087,3,pec,protocollo.fusine@cert.provincia.so.it,contatti.xml
IT-SO0087,4,telefono,+39 342598725,contatti.xml
IT-SO0087,5,url,,contatti.xml
IT-SO0094,1,e-mail,gestione@popso.bibliotecacredaro.it,contatti.xml
IT-SO0094,2,fax,+39 03420510825,contatti.xml
IT-SO0094,3,telefono,+39 03420562270,contatti.xml
IT-SO0094,4,url,www.popso.bibliotecacredaro.it,contatti.xml
IT-SO0197,1,e-mail,biblioteca@comune.piantedo.so.it,contatti.xml
IT-SO0197,2,pec,protocollo.piantedo@cert.provincia.so.it,contatti.xml
IT-SO0197,3,telefono,+39 0342682193,contatti.xml
IT-SO0197,4,url,https://biblioteche.provinciasondrio.it/library/piantedo,contatti.xml
IT-SO0197,5,url,https://it-it.facebook.com/Bibliotecadipiantedo/?ref=page_internal,contatti.xml
IT-SO0198,1,e-mail,biblioteca@comune.valmasino.so.it,contatti.xml
IT-SO0198,2,fax,+39 0342640040,contatti.xml
IT-SO0198,3,pec,protocollo.valmasino@cert.provincia.so.it,contatti.xml
IT-SO0198,4,telefono,+39 0342640101,contatti.xml
IT-SO0198,5,telefono,+39 0342640040,contatti.xml
IT-SO0198,6,url,http://www.comune.valmasino.so.it/c014074/hh/index.php,contatti.xml
IT-SO0199,1,e-mail,biblioteca@comune.castellodellacqua.so.it,contatti.xml
IT-SO0199,2,pec,comune.castellodellacqua@pec.regione.lombardia.it,contatti.xml
IT-SO0199,3,telefono,+39 0342482206,contatti.xml
IT-SO0199,4,url,http://www.comune.castellodellacqua.so.it/c014014/zf/index.php/servizi-aggiuntivi/index/index/idtesto/28,contatti.xml
IT-SO0200,1,e-mail,Puntoprestito.mello@gmail.com,contatti.xml
IT-SO0200,2,pec,protocollo.mello@cert.provincia.so.it,contatti.xml
IT-SO0200,3,telefono,+39 0342654031,contatti.xml
IT-SO0200,4,telefono,+39 0342654031,contatti.xml
IT-SO0200,5,url,www.biblioteche.provinciasondrio.gov.it,contatti.xml
IT-SO0201,1,e-mail,biblioteca@comune.caiolo.so.it,contatti.xml
IT-SO0201,2,e-mail,info@comune.caiolo.so.it,contatti.xml
IT-SO0201,3,fax,+39 0342355015,contatti.xml
IT-SO0201,4,pec,protocollo.caiolo@cert.provincia.so.it,contatti.xml
IT-SO0201,5,telefono,+39 0342355004,contatti.xml
IT-SO0201,6,url,https://www.comune.caiolo.so.it/hh/index.php,contatti.xml
IT-SO0202,1,e-mail,biblioteca.aprica@gmail.com,contatti.xml
IT-SO0202,2,fax,+39 0342747706,contatti.xml
IT-SO0202,3,telefono,+39 0342746116,contatti.xml
IT-SO0202,4,url,https://www.bibliotecadiaprica.it/,contatti.xml
IT-SO0203,1,e-mail,centrorainoldi@adfontes.it,contatti.xml
IT-SO0203,2,pec,adfontesaps@pec.it,contatti.xml
IT-SO0203,3,telefono,+39 03426145292,contatti.xml
IT-SO0203,4,url,https://www.adfontes.it/ccrf/ccrf.html,contatti.xml
IT-SO0204,1,e-mail,ufficiotributi@comune.forcola.so.it,contatti.xml
IT-SO0204,2,pec,protocollo.forcola@cert.provincia.so.it,contatti.xml
IT-SO0204,3,telefono,+39 0342668130,contatti.xml
IT-SO0204,4,url,https://www.forcolaweb.org/biblioteca/,contatti.xml
IT-SO0204,5,url,https://www.comune.forcola.so.it/vivere_il_comune/luoghi/luogo_6.html,contatti.xml
IT-SP0002,1,e-mail,areaamministrativa@comune.ameglia.sp.it,contatti.xml
IT-SP0002,2,pec,protocollo@pec.comune.ameglia.sp.it,contatti.xml
IT-SP0002,3,telefono,+39 0187609214,contatti.xml
IT-SP0002,4,url,https://www.comune.ameglia.sp.it/,contatti.xml
IT-SP0003,1,e-mail,biblioteca@comune.arcola.sp.it,contatti.xml
IT-SP0003,2,fax,+39 0187955021,contatti.xml
IT-SP0003,3,pec,comune.arcola@legalmail.it,contatti.xml
IT-SP0003,4,telefono,+39 01871740300,contatti.xml
IT-SP0003,5,url,http://www.comune.arcola.sp.it/c011002/zf/index.php/servizi-aggiuntivi/index/index/idtesto/10267,contatti.xml
IT-SP0007,1,e-mail,area.amministrativa@comune.beverino.sp.it,contatti.xml
IT-SP0007,2,fax,+39 0187883766,contatti.xml
IT-SP0007,3,pec,comunebeverino@legalmail.it,contatti.xml
IT-SP0007,4,telefono,+39 0187883026,contatti.xml
IT-SP0007,5,url,,contatti.xml
IT-SP0010,1,e-mail,info@comune.bolano.sp.it,contatti.xml
IT-SP0010,2,fax,+39 0187941740,contatti.xml
IT-SP0010,3,pec,comune.bolano@legalmail.it,contatti.xml
IT-SP0010,4,telefono,+39 0187933879,contatti.xml
IT-SP0010,5,url,https://www.comune.bolano.sp.it/index.php?option=com_content&view=article&id=284:biblioteca-civica&catid=2:uncategorised,contatti.xml
IT-SP0013,1,e-mail,affarigenerali@comune.bonassola.sp.it,contatti.xml
IT-SP0013,2,e-mail,biblioteca@comune.bonassola.sp.it,contatti.xml
IT-SP0013,3,fax,+39 0187813830,contatti.xml
IT-SP0013,4,pec,comune.bonassola.sp@halleycert.it,contatti.xml
IT-SP0013,5,telefono,+39 0187813828,contatti.xml
IT-SP0013,6,telefono,+39 0187813831,contatti.xml
IT-SP0013,7,url,www.comune.bonassola.sp.it,contatti.xml
IT-SP0016,1,e-mail,affarigenerali@comune.brugnato.sp.it,contatti.xml
IT-SP0016,2,fax,+39 0187897098,contatti.xml
IT-SP0016,3,pec,comune.brugnato@legalmail.it,contatti.xml
IT-SP0016,4,telefono,+39 0187894110,contatti.xml
IT-SP0016,5,url,https://comune.brugnato.sp.it/,contatti.xml
IT-SP0021,1,e-mail,segreteria@comune.carrodano.sp.it,contatti.xml
IT-SP0021,2,pec,comunedicarrodano@pec.it,contatti.xml
IT-SP0021,3,telefono,+39 0187893324,contatti.xml
IT-SP0021,4,url,https://www.comune.carrodano.sp.it/hh/index.php,contatti.xml
IT-SP0022,1,e-mail,attivitaculturali@comune.castelnuovomagra.sp.it,contatti.xml
IT-SP0022,2,e-mail,biblioteca@comune.castelnuovomagra.sp.it,contatti.xml
IT-SP0022,3,pec,protocollo@pec.castelnuovomagra.com,contatti.xml
IT-SP0022,4,telefono,+39 0187693842,contatti.xml
IT-SP0022,5,url,www.comune.castelnuovomagra.sp.it,contatti.xml
IT-SP0024,1,e-mail,ufficioturistico@comune.deivamarina.sp.it,contatti.xml
IT-SP0024,2,fax,+39 0187825219,contatti.xml
IT-SP0024,3,pec,comunedeivamarina@halleycert.it,contatti.xml
IT-SP0024,4,telefono,+39 0187815858,contatti.xml
IT-SP0024,5,telefono,+39 0187826123,contatti.xml
IT-SP0024,6,url,www.comune.deivamarina.sp.it,contatti.xml
IT-SP0027,1,e-mail,biblioteca@comunefollo.it,contatti.xml
IT-SP0027,2,e-mail,segreteria@comunefollo.it,contatti.xml
IT-SP0027,3,pec,comunefollo@legalmail.it,contatti.xml
IT-SP0027,4,telefono,+39 0187558504,contatti.xml
IT-SP0027,5,telefono,+39 0187599910,contatti.xml
IT-SP0027,6,url,www.comunefollo.it,contatti.xml
IT-SP0029,1,e-mail,biblioteca@comune.framura.sp.it,contatti.xml
IT-SP0029,2,fax,+39 0187823071,contatti.xml
IT-SP0029,3,pec,comuneframura@legalmail.it,contatti.xml
IT-SP0029,4,telefono,+39 0187810020,contatti.xml
IT-SP0029,5,url,www.comune.framura.sp.it,contatti.xml
IT-SP0031,1,e-mail,segreteria@accademiacapellini.it,contatti.xml
IT-SP0031,2,fax,+39 0187736944,contatti.xml
IT-SP0031,3,pec,segreteria@pec.accademiacapellini.it,contatti.xml
IT-SP0031,4,telefono,+39 0187736944,contatti.xml
IT-SP0031,5,url,https://www.accademiacapellini.it/,contatti.xml
IT-SP0032,1,e-mail,biblioteca.mazzini@comune.sp.it,contatti.xml
IT-SP0032,2,pec,isc.laspezia@legalmail.it,contatti.xml
IT-SP0032,3,telefono,+39 0187727515,contatti.xml
IT-SP0032,4,url,http://www.comune.laspezia.it/Aree_tematiche/Cultura/Archivi-e-Biblioteche/mazzini.html,contatti.xml
IT-SP0032,5,url,https://www.facebook.com/pages/Biblioteca-Ubaldo-Mazzini-La-Spezia/345959155534034,contatti.xml
IT-SP0036,1,e-mail,as-sp@cultura.gov.it,contatti.xml
IT-SP0036,2,fax,+39 0187563592,contatti.xml
IT-SP0036,3,pec,as-sp@pec.cultura.gov.it,contatti.xml
IT-SP0036,4,telefono,+39 0187506360,contatti.xml
IT-SP0036,5,url,http://archiviodistatolaspezia.beniculturali.it/index.php?it/160/biblioteca,contatti.xml
IT-SP0037,1,e-mail,blerici@comune.lerici.sp.it,contatti.xml
IT-SP0037,2,e-mail,rachele.delprete@comune.lerici.sp.it,contatti.xml
IT-SP0037,3,fax,+39 0187966998,contatti.xml
IT-SP0037,4,pec,comunedilerici@postecert.it,contatti.xml
IT-SP0037,5,telefono,+39 0187966053,contatti.xml
IT-SP0037,6,telefono,+39 3483964662,contatti.xml
IT-SP0037,7,url,http://www.comune.lerici,contatti.xml
IT-SP0038,1,e-mail,biblioteca@comune.levanto.sp.it,contatti.xml
IT-SP0038,2,e-mail,ilaria.pizzichini@comune.levanto.sp.it,contatti.xml
IT-SP0038,3,fax,+39 0187802247,contatti.xml
IT-SP0038,4,pec,comune.levanto.sp@legalmail.it,contatti.xml
IT-SP0038,5,telefono,+39 0187802256,contatti.xml
IT-SP0038,6,telefono,+39 0187802233,contatti.xml
IT-SP0038,7,url,https://comune.levanto.sp.it/amministrazione/unita_organizzativa/biblioteca-civica-matteo-vinzoni/,contatti.xml
IT-SP0039,1,e-mail,nonattiva@xxx.it,contatti.xml
IT-SP0039,2,telefono,+39 0187808179,contatti.xml
IT-SP0039,3,url,https://www.fratiminori.it/luogo/convento-ss-annunziata-2/,contatti.xml
IT-SP0043,1,e-mail,biblioteca@comune.monterosso.sp.it,contatti.xml
IT-SP0043,2,e-mail,ilenia.galeazzi@comune.monterosso.sp.it,contatti.xml
IT-SP0043,3,fax,+39 0187817430,contatti.xml
IT-SP0043,4,pec,protocollo@pec.comune.monterosso.sp.it,contatti.xml
IT-SP0043,5,telefono,+39 0187817525,contatti.xml
IT-SP0043,6,url,http://www.comune.monterosso.sp.it,contatti.xml
IT-SP0046,1,e-mail,bibliotecacivica@comune.luni.sp.it,contatti.xml
IT-SP0046,2,fax,+39 0187660175,contatti.xml
IT-SP0046,3,pec,segreteria@pec.comune.luni.sp.it,contatti.xml
IT-SP0046,4,telefono,+39 0187690121,contatti.xml
IT-SP0046,5,url,http://www.comune.luni.sp.it,contatti.xml
IT-SP0050,1,e-mail,biblioteca@comune.portovenere.sp.it,contatti.xml
IT-SP0050,2,fax,+39 0187794888,contatti.xml
IT-SP0050,3,pec,protocollo@pec.comune.portovenere.sp.it,contatti.xml
IT-SP0050,4,telefono,+39 0187794811,contatti.xml
IT-SP0050,5,url,www.comune.portovenere.sp.it,contatti.xml
IT-SP0052,1,e-mail,biblioteca@comune.riccodelgolfo.sp.it,contatti.xml
IT-SP0052,2,fax,+39 0187926114,contatti.xml
IT-SP0052,3,pec,biblioteca@pec.comune.riccodelgolfo.sp.it,contatti.xml
IT-SP0052,4,telefono,+39 0187926114,contatti.xml
IT-SP0052,5,telefono,+39 3334225944,contatti.xml
IT-SP0052,6,url,www.comune.riccodelgolfo.sp.it,contatti.xml
IT-SP0056,1,e-mail,protocollo@comune.rocchettadivara.sp.it,contatti.xml
IT-SP0056,2,fax,+39 0187868759,contatti.xml
IT-SP0056,3,pec,protocollo@pec.comune.rocchettadivara.sp.it,contatti.xml
IT-SP0056,4,telefono,+39 0187868752,contatti.xml
IT-SP0057,1,e-mail,biblioteca@comune.santostefanodimagra.sp.it,contatti.xml
IT-SP0057,2,fax,+39 0187699769,contatti.xml
IT-SP0057,3,pec,protocollo@pec.comune.santostefanodimagra.sp.it,contatti.xml
IT-SP0057,4,telefono,+39 0187697141,contatti.xml
IT-SP0057,5,url,www.comune.santostefanodimagra.sp.it,contatti.xml
IT-SP0058,1,e-mail,biblioniccoloquinto@libero.it,contatti.xml
IT-SP0058,2,e-mail,posta certificata: biblioniccoloquinto@pec.it,contatti.xml
IT-SP0058,3,fax,+39 0187.605516,contatti.xml
IT-SP0058,4,telefono,+39 0187.603552,contatti.xml
IT-SP0058,5,url,https://www.beweb.chiesacattolica.it/istituticulturali/istituto/1267/Biblioteca+Niccol%F2+V,contatti.xml
IT-SP0059,1,e-mail,biblioteca@comune.sarzana.sp.it,contatti.xml
IT-SP0059,2,pec,protocollo.comune.sarzana@postecert.it,contatti.xml
IT-SP0059,3,telefono,+39 0187614284,contatti.xml
IT-SP0059,4,url,www.sarzana.erasmo.it,contatti.xml
IT-SP0061,1,e-mail,biblioteca@comune.sestagodano.sp.it,contatti.xml
IT-SP0061,2,fax,+39 0187870921,contatti.xml
IT-SP0061,3,pec,comune.sestagodano@legalmail.it,contatti.xml
IT-SP0061,4,telefono,+39 0187891525,contatti.xml
IT-SP0061,5,url,www.comune.sestagodano.sp.it,contatti.xml
IT-SP0063,1,e-mail,protocollo.vareseligure@legalmail.it,contatti.xml
IT-SP0063,2,fax,+39 0187842352,contatti.xml
IT-SP0063,3,pec,protocollo.vareseligure@legalmail.it,contatti.xml
IT-SP0063,4,telefono,+39 018784291,contatti.xml
IT-SP0063,5,url,https://www.comune.vareseligure.sp.it,contatti.xml
IT-SP0065,1,e-mail,biblioteca@comune.vernazza.sp.it,contatti.xml
IT-SP0065,2,pec,protocollo.comune.vernazza@pec.it,contatti.xml
IT-SP0065,3,telefono,+39 0187821247,contatti.xml
IT-SP0065,4,url,https://www.comune.vernazza.sp.it,contatti.xml
IT-SP0065,5,url,https://www.comune.vernazza.sp.it/c011030/zf/index.php/servizi-aggiuntivi/index/index/idtesto/24,contatti.xml
IT-SP0068,1,e-mail,biblioteca.vezzano@libero.it,contatti.xml
IT-SP0068,2,e-mail,laura.zoppi@comune.vezzanoligure.sp.it,contatti.xml
IT-SP0068,3,fax,+39 0187993150,contatti.xml
IT-SP0068,4,pec,protocollo.comunevezzanoligure@pec.it,contatti.xml
IT-SP0068,5,telefono,+39 0187995219,contatti.xml
IT-SP0068,6,telefono,+39 0187993120,contatti.xml
IT-SP0068,7,url,http://www.bibliovezzano.erasmo.it,contatti.xml
IT-SP0070,1,e-mail,info@comunezignago.it,contatti.xml
IT-SP0070,2,fax,+39 0187865267,contatti.xml
IT-SP0070,3,pec,comune.zignago@legalmail.it,contatti.xml
IT-SP0070,4,telefono,+39 0187865075,contatti.xml
IT-SP0070,5,url,www.comune.zignago.sp.it,contatti.xml
IT-SP0071,1,e-mail,mediateca@comune.sp.it,contatti.xml
IT-SP0071,2,pec,isc.laspezia@legalmail.it,contatti.xml
IT-SP0071,3,telefono,+39 0187745630,contatti.xml
IT-SP0071,4,url,http://www.comune.laspezia.it/aree_tematiche/cultura/archivi-e-biblioteche/beghi.html,contatti.xml
IT-SP0072,1,e-mail,sppm01000d@istruzione.it,contatti.xml
IT-SP0072,2,fax,+39 0187743208,contatti.xml
IT-SP0072,3,pec,sppm01000d@pec.istruzione.it,contatti.xml
IT-SP0072,4,telefono,+39 0187743000,contatti.xml
IT-SP0072,5,url,https://www.liceomazzini.edu.it/biblioteca/,contatti.xml
IT-SP0073,1,e-mail,info@isrlaspezia.it,contatti.xml
IT-SP0073,2,fax,+39 0187284971,contatti.xml
IT-SP0073,3,pec,isrlaspezia@pec.it,contatti.xml
IT-SP0073,4,telefono,+39 0187727 885,contatti.xml
IT-SP0073,5,url,www.isrlaspezia.it,contatti.xml
IT-SP0074,1,e-mail,biblioteca.beghi@comune.sp.it,contatti.xml
IT-SP0074,2,e-mail,sara.bruschi@comune.sp.it,contatti.xml
IT-SP0074,3,fax,+39 0187284971,contatti.xml
IT-SP0074,4,pec,isc.laspezia@legalmail.it,contatti.xml
IT-SP0074,5,telefono,+39 0187727885,contatti.xml
IT-SP0074,6,telefono,+39 0187727888,contatti.xml
IT-SP0074,7,url,http://www.comune.laspezia.it/Aree_tematiche/Cultura/Archivi-e-Biblioteche/beghi.html,contatti.xml
IT-SP0075,1,e-mail,ludoteca@comune.sp.it,contatti.xml
IT-SP0075,2,fax,+39 0187026101,contatti.xml
IT-SP0075,3,pec,segreteriagenerale.comune.laspezia@legalmail.it,contatti.xml
IT-SP0075,4,telefono,+39 0187026112,contatti.xml
IT-SP0075,5,url,https://ludotecacivicalapsezia.wordpress.com/,contatti.xml
IT-SP0075,6,url,www.facebook.com/ludotecacivica.laspezia/,contatti.xml
IT-SP0075,7,url,http://www.comune.laspezia.it/Servizi_cittadino/guida_servizi/Istruzione/ludoteca.html,contatti.xml
IT-SP0078,1,e-mail,biblioteca@comune.bolano.sp.it,contatti.xml
IT-SP0078,2,fax,+39 0187933791,contatti.xml
IT-SP0078,3,pec,comune.bolano@legalmail.it,contatti.xml
IT-SP0078,4,telefono,+39 0187933580,contatti.xml
IT-SP0078,5,url,www.comune.bolano.sp.it,contatti.xml
IT-SP0087,1,e-mail,bibliopignone@gmail.com,contatti.xml
IT-SP0087,2,fax,+39 0187887003,contatti.xml
IT-SP0087,3,pec,comune.pignone@legalmail.it,contatti.xml
IT-SP0087,4,telefono,+39 0187887002,contatti.xml
IT-SP0087,5,url,https://www.facebook.com/biblioteca.civicadipignone,contatti.xml
IT-SP0089,1,e-mail,biblioteca@comune.sarzana.sp.it,contatti.xml
IT-SP0089,2,pec,protocollo.comune.sarzana@postecert.it,contatti.xml
IT-SP0089,3,telefono,+39 0187614463,contatti.xml
IT-SP0089,4,url,http://www.comunesarzana.gov.it,contatti.xml
IT-SP0091,1,e-mail,protocollo@comune.vernazza.sp.it,contatti.xml
IT-SP0091,2,pec,protocollo.comune.vernazza@pec.it,contatti.xml
IT-SP0091,3,telefono,+39 0187821247,contatti.xml
IT-SP0095,1,e-mail,info@acitlaspezia.it,contatti.xml
IT-SP0095,2,fax,+39 0187739625,contatti.xml
IT-SP0095,3,pec,acit.spezia@pec.it,contatti.xml
IT-SP0095,4,telefono,+39 0187739625,contatti.xml
IT-SP0095,5,url,https://www.acitlaspezia.it/,contatti.xml
IT-SP0098,1,e-mail,biblioteca@conssp.it,contatti.xml
IT-SP0098,2,e-mail,amministrazione@conssp.it,contatti.xml
IT-SP0098,3,fax,+39 0187770341,contatti.xml
IT-SP0098,4,pec,conservatoriospezia@pec.conservatoriopuccini.com,contatti.xml
IT-SP0098,5,telefono,+39 0187770333,contatti.xml
IT-SP0098,6,url,https://conssp.it/biblioteca/,contatti.xml
IT-SP0100,1,e-mail,gestionecentro.santateresa@enea.it,contatti.xml
IT-SP0100,2,fax,+39 0187978293,contatti.xml
IT-SP0100,3,pec,enea@cert.enea.it,contatti.xml
IT-SP0100,4,telefono,+39 01879781,contatti.xml
IT-SP0100,5,url,https://www.santateresa.enea.it/la-biblioteca.html,contatti.xml
IT-SP0102,1,e-mail,biblioteca@liceocosta.edu.it,contatti.xml
IT-SP0102,2,fax,+39 0187770901,contatti.xml
IT-SP0102,3,pec,SPPC010009@PEC.istruzione.it,contatti.xml
IT-SP0102,4,telefono,+39 0187734520,contatti.xml
IT-SP0102,5,url,http://www.liceocosta.gov.it/,contatti.xml
IT-SP0103,1,e-mail,marina.locritani@invg.it,contatti.xml
IT-SP0103,2,fax,+39 0187766400,contatti.xml
IT-SP0103,3,telefono,+39 0187766400,contatti.xml
IT-SP0103,4,url,https://www.ingv.it/it/tag/lerici,contatti.xml
IT-SP0106,1,e-mail,biblioteca@fossatidapassano.it,contatti.xml
IT-SP0106,2,e-mail,sptd110005@istruzione.it,contatti.xml
IT-SP0106,3,fax,+39 0187516697,contatti.xml
IT-SP0106,4,pec,sptd110005@pec.istruzione.it,contatti.xml
IT-SP0106,5,telefono,+39 0187500557,contatti.xml
IT-SP0106,6,url,https://www.fossatidapassano.edu.it/,contatti.xml
IT-SP0109,1,e-mail,biblioteca.arte@comune.sp.it,contatti.xml
IT-SP0109,2,fax,+39 0187777179,contatti.xml
IT-SP0109,3,pec,isc.laspezia@legalmail.it,contatti.xml
IT-SP0109,4,telefono,+39 0187727918,contatti.xml
IT-SP0109,5,url,http://www.comune.laspezia.it/Aree_tematiche/Cultura/Archivi-e-Biblioteche/biblioteca_arte.html,contatti.xml
IT-SP0113,1,e-mail,spic82400r@istruzione.it,contatti.xml
IT-SP0113,2,fax,+39 0187694189,contatti.xml
IT-SP0113,3,pec,spic82400r@pec.istruzione.it,contatti.xml
IT-SP0113,4,telefono,+39 0187674382,contatti.xml
IT-SP0113,5,url,http://www.istitutocomprensivocastelnuovomagra.it/,contatti.xml
IT-SP0117,1,e-mail,biblioisa12@isa12sp.edu.it,contatti.xml
IT-SP0117,2,e-mail,spic807003@istruzione.it,contatti.xml
IT-SP0117,3,pec,spic807003@pec.istruzione.it,contatti.xml
IT-SP0117,4,telefono,+39 0187699220,contatti.xml
IT-SP0117,5,url,http://isa12sp.edu.it/,contatti.xml
IT-SP0120,1,e-mail,biblioteca@isa8sp.edu.it,contatti.xml
IT-SP0120,2,fax,+39 0187569441,contatti.xml
IT-SP0120,3,pec,spic821009@pec.istruzione.it,contatti.xml
IT-SP0120,4,telefono,+39 0187506119,contatti.xml
IT-SP0120,5,url,http://www.isa8sp.edu.it,contatti.xml
IT-SP0121,1,e-mail,biblioteca@fondazionecarispezia.it,contatti.xml
IT-SP0121,2,fax,+39 0187772330,contatti.xml
IT-SP0121,3,pec,pec@pec.fondazionecarispezia.it,contatti.xml
IT-SP0121,4,telefono,+39 018777231,contatti.xml
IT-SP0121,5,url,,contatti.xml
IT-SP0123,1,e-mail,contatti@museonazionaletrasporti.it,contatti.xml
IT-SP0123,2,telefono,+39 0187718912,contatti.xml
IT-SP0123,3,telefono,+39 3481632044,contatti.xml
IT-SP0123,4,url,http://www.museonazionaletrasporti.it/,contatti.xml
IT-SP0124,1,e-mail,bibliopolitecnica.laspezia@unige.it,contatti.xml
IT-SP0124,2,fax,+39 0187778523,contatti.xml
IT-SP0124,3,telefono,+39 0187751265,contatti.xml
IT-SP0124,4,url,https://campus-laspezia.unige.it/biblioteca,contatti.xml
IT-SP0126,1,e-mail,biblioteca@istitutocardarelli.edu.it,contatti.xml
IT-SP0126,2,fax,+39 0187510708,contatti.xml
IT-SP0126,3,pec,spis002004@pec.istruzione.it,contatti.xml
IT-SP0126,4,telefono,+39 0187510534,contatti.xml
IT-SP0126,5,url,https://www.isscardarelli.it/,contatti.xml
IT-SP0195,1,e-mail,gianluca_pini@marina.difesa.it,contatti.xml
IT-SP0195,2,pec,marinanord@postacert.difesa.it,contatti.xml
IT-SP0195,3,telefono,+39 0187785571,contatti.xml
IT-SP0195,4,url,www.marina.difesa.it/cosa-facciamo/per-la-cultura/musei/museotecnav/Pagine/default.aspx,contatti.xml
IT-SP0197,1,e-mail,spic81100p@istruzione.it,contatti.xml
IT-SP0197,2,e-mail,michela.morachioli@icortonovo.edu.it,contatti.xml
IT-SP0197,3,pec,spic81100p@pec.istruzione.it,contatti.xml
IT-SP0197,4,telefono,+39 018766883,contatti.xml
IT-SP0197,5,telefono,+39 3348634875,contatti.xml
IT-SP0198,1,e-mail,biblioteca_aas@astrofilispezzini.org,contatti.xml
IT-SP0198,2,e-mail,astrofililaspezia@gmail.com,contatti.xml
IT-SP0198,3,telefono,+39 3206767703,contatti.xml
IT-SP0198,4,url,https://www.astrofilispezzini.org/,contatti.xml
IT-SR0001,1,e-mail,bibliotecacomunale@comunediaugusta.it,contatti.xml
IT-SR0001,2,pec,protocollocomunediaugusta@pointpec.it,contatti.xml
IT-SR0001,3,telefono,+39 0931980866,contatti.xml
IT-SR0001,4,telefono,+39 0931980407,contatti.xml
IT-SR0001,5,telefono,+39 0931980519,contatti.xml
IT-SR0001,6,url,https://www.comune.augusta.sr.it/strutture/single-struttura/?id=83,contatti.xml
